ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-778518,2,02/12/2021 12:16,02/12/2021 16:07,34.028438,-118.214722,33.946065,-118.099967,8.696,Slow traffic on Santa Ana Fwy S - I-5 S from CA-60 (I-5) to I-605 (I-5) due to accident.,,I-5 S,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,02/12/2021 11:52,60,60,72,29.9,2,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-781061,2,22/08/2021 11:56,22/08/2021 14:37,34.044813,-118.190748,34.046064,-118.190761,0.086,Incident on N HICKS AVE near BLANCHARD ST Drive with caution.,3302, Winter St,R,Los Angeles,Los Angeles,CA,90063-4031,US,US/Pacific,KCQT,22/08/2021 11:52,72,72,64,29.64,10,VAR,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-781679,2,14/09/2021 15:46,14/09/2021 17:03,34.081093,-118.225499,34.081394,-118.225617,0.022,Incident on N SAN FERNANDO RD near N FIGUEROA ST Drive with caution.,492, N San Fernando Rd,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,14/09/2021 15:52,76,76,54,29.67,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-781732,2,22/11/2021 13:58,22/11/2021 16:02,34.148423,-118.279393,34.150488,-118.28051,0.156,Accident on Colorado St (I-5) from Zoo Dr (I-5) to Golden State Fwy N - I-5 N.,,Golden State Fwy N,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,22/11/2021 13:52,82,82,12,29.78,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-782724,2,05/11/2021 12:10,05/11/2021 15:41,34.116826,-118.481701,34.145887,-118.470511,2.107,Slow traffic on I-405 N - San Diego Fwy N from N Sepulveda Blvd/Getty Center Dr (I-405) to Valley Vista Blvd/Sepulveda Blvd (I-405) due to accident.,,I-405 N,R,Los Angeles,Los Angeles,CA,90077,US,US/Pacific,KSMO,05/11/2021 11:51,62,62,80,29.81,3,SSW,7,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-783805,2,07/10/2021 14:46,07/10/2021 15:06,34.083511,-118.311178,34.083551,-118.301652,0.545,Slow traffic from N Wilton Pl (Melrose Ave) to US-101/CA-2/Hollywood Fwy (Melrose Ave) due to accident.,698, N Saint Andrews Pl,R,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,07/10/2021 14:52,69,69,70,29.8,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-785530,2,23/07/2021 06:53,23/07/2021 18:57,34.05057,-118.214095,34.022281,-118.198491,2.149,Slow traffic on Golden State Fwy S - Santa Ana Fwy S - I-10 W - I-5 S from I-10 (North)/I-5 (I-10/I-5) to Calzona St/Indiana St/Exit 132A (I-5) due to accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,23/07/2021 06:52,70,70,76,29.82,7,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-786612,2,24/11/2021 13:03,24/11/2021 13:29,33.960007,-118.286764,33.960023,-118.282226,0.26,Slow traffic from S Hoover St (Manchester Ave) to I-110/Harbor Fwy (Manchester Ave) due to accident.,770, W Manchester Ave,L,Los Angeles,Los Angeles,CA,90044-5759,US,US/Pacific,KHHR,24/11/2021 12:53,71,71,39,29.98,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-786756,2,07/12/2021 16:09,07/12/2021 18:21,34.031358,-118.43349,34.043608,-118.443588,1.025,Slow traffic on I-405 N - San Diego Fwy N from National Blvd (I-405) to CA-2/Santa Monica Blvd (I-405) due to accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,07/12/2021 15:51,61,61,75,29.77,6,WSW,5,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-786886,2,03/12/2021 15:08,03/12/2021 16:45,33.987598,-118.368065,33.988559,-118.358558,0.549,Slow traffic from S la Cienega Blvd (Slauson Ave) to S la Brea Ave (Slauson Ave) due to accident.,,W Slauson Ave,R,Los Angeles,Los Angeles,CA,90056,US,US/Pacific,KLAX,03/12/2021 14:53,59,59,69,29.92,7,WSW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-786889,2,19/10/2021 07:08,19/10/2021 09:15,34.076262,-118.216461,34.077096,-118.216001,0.063,Slow traffic from I-5 N to Barranca St due to accident.,2501, Pasadena Ave,L,Los Angeles,Los Angeles,CA,90031-2216,US,US/Pacific,KCQT,19/10/2021 06:52,53,53,77,29.8,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-786981,2,08/09/2021 17:37,08/09/2021 20:05,33.916432,-118.267911,33.915864,-118.265255,0.157,Slow traffic from S San Pedro St to E 129th St due to accident.,346, E El Segundo Blvd,R,Los Angeles,Los Angeles,CA,90061-2740,US,US/Pacific,KHHR,08/09/2021 17:53,72,72,71,29.72,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-787037,2,06/11/2021 08:29,06/11/2021 22:51,34.050277,-118.214107,34.028438,-118.214722,1.509,Slow traffic on Golden State Fwy S - I-10 W - I-5 S from I-10 (North)/I-5 (I-10/I-5) to US-101 (I-5) due to accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,06/11/2021 08:42,59,59,83,29.85,1,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-787211,2,29/10/2021 08:52,29/10/2021 11:06,34.035608,-118.368391,34.036193,-118.37193,0.207,Stationary traffic from W Washington Blvd to I-10 W due to accident.,5743, Electric Dr,R,Los Angeles,Los Angeles,CA,90016-1060,US,US/Pacific,KSMO,29/10/2021 08:51,68,68,55,29.75,10,SW,5,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-787464,2,10/12/2021 15:00,10/12/2021 17:04,34.055241,-118.450833,34.055743,-118.452269,0.089,Slow traffic from Ohio Ave to I-405 N due to accident.,,S Sepulveda Blvd,R,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,10/12/2021 14:51,61,61,56,29.92,10,SW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-787764,2,03/09/2021 15:10,03/09/2021 18:41,34.098232,-118.247951,34.095519,-118.243719,0.306,Stationary traffic from CA-2/Allesandro St/Glendale Fwy (Riverside Dr) to I-5/CA-110/Golden State Fwy/Elmgrove St (Riverside Dr) due to accident.,1944, Riverside Dr,L,Los Angeles,Los Angeles,CA,90039-3705,US,US/Pacific,KCQT,03/09/2021 14:52,75,75,60,29.68,10,WSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-788069,2,17/12/2021 15:02,17/12/2021 17:40,33.962159,-118.282702,33.960009,-118.28198,0.154,Slow traffic from W 84th St to I-110 S due to accident.,500, W 84th St,L,Los Angeles,Los Angeles,CA,90044-5814,US,US/Pacific,KHHR,17/12/2021 14:53,66,66,36,30.03,10,WSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-788625,2,18/12/2021 14:56,18/12/2021 17:07,34.12037,-118.230904,34.11494,-118.241314,0.704,Accident on Avenue 36/Verdugo Rd (CA-2) from San Fernando Rd (CA-2) to CA-2 S - Glendale Fwy S.,,CA-2 S,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,18/12/2021 14:52,67,67,30,29.89,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-788861,2,29/12/2021 11:20,29/12/2021 12:37,34.047504,-118.176735,34.047501,-118.177532,0.046,Incident on VAN PELT AVE near GIFFORD AVE Drive with caution.,994, Gifford Ave,R,Los Angeles,Los Angeles,CA,90063-1314,US,US/Pacific,KCQT,29/12/2021 10:52,52,52,71,29.72,10,ESE,5,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-789557,2,16/12/2021 14:56,16/12/2021 17:49,34.00375,-118.28349,34.003764,-118.282105,0.079,Slow traffic from S Vermont Ave (W Vernon Ave) to I-110/S Grand Ave/S Flower St (W Vernon Ave) due to accident.,517, W Vernon Ave,R,Los Angeles,Los Angeles,CA,90037-2613,US,US/Pacific,KCQT,16/12/2021 14:52,56,56,67,29.86,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-789646,2,13/10/2021 07:15,13/10/2021 10:48,34.055571,-118.1981,34.05519,-118.211842,0.787,Stationary traffic from exit [19C] to I-10 W due to accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,13/10/2021 06:52,52,52,37,29.75,10,N,3,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-790053,2,10/09/2021 16:40,10/09/2021 18:46,34.085215,-118.361509,34.083725,-118.359451,0.156,Stationary traffic from Waring Ave to N Ogden Dr due to accident.,753, N Fairfax Ave,L,Los Angeles,Los Angeles,CA,90046-7261,US,US/Pacific,KBUR,10/09/2021 16:53,89,89,28,29.06,10,S,12,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-792171,2,10/08/2021 16:15,10/08/2021 17:00,34.014535,-118.159076,34.010755,-118.158971,0.261,Slow traffic from CA-72/Whittier Blvd (S Atlantic Blvd) to Telegraph Rd (S Atlantic Blvd) due to accident.,1256, S Atlantic Blvd,L,Los Angeles,Los Angeles,CA,90022-5012,US,US/Pacific,KCQT,10/08/2021 15:52,81,81,49,29.67,7,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-793038,2,25/05/2021 17:14,25/05/2021 19:26,34.004597,-118.282714,34.003764,-118.282105,0.067,Stationary traffic from W 43rd Pl to I-110 S due to accident.,4339, S Figueroa St,R,Los Angeles,Los Angeles,CA,90037-2641,US,US/Pacific,KCQT,25/05/2021 16:52,79,79,32,29.71,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-793285,2,29/06/2021 12:45,29/06/2021 20:13,34.031668,-118.422427,34.034145,-118.35024,4.137,Slow traffic on Santa Monica Fwy E - I-10 E from I-405/San Diego Fwy (I-10) to La Brea Ave (I-10) due to accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,29/06/2021 12:51,70,70,73,29.64,10,SW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-793319,2,07/09/2021 16:33,07/09/2021 18:42,34.071957,-118.225198,34.071827,-118.223009,0.126,Stationary traffic from Bishops Rd (N Broadway) to I-5/Golden Hwy (N Broadway) due to accident.,,N Broadway,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,07/09/2021 16:52,79,79,60,29.67,10,W,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-794651,2,15/06/2021 06:35,15/06/2021 18:43,34.028855,-118.212873,34.053515,-118.213576,1.704,Slow traffic on Golden State Fwy N - I-5 N - I-10 E from exit [134B] to San Bernardino Fwy (I-10) exit [135C] due to accident.,,I-5 N,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,15/06/2021 06:52,69,69,68,29.67,10,SE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-795081,2,09/12/2021 11:57,09/12/2021 14:02,34.125306,-118.476562,34.123165,-118.478301,0.178,Accident on Valley Vista Blvd exit [63A] from Sunset Blvd exit [57] to San Diego Fwy S - I-405 S.,,I-405 S,R,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,09/12/2021 11:51,57,57,93,29.75,10,VAR,7,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-796555,2,20/11/2021 14:57,20/11/2021 18:13,33.976269,-118.235025,33.974673,-118.233776,0.131,Slow traffic from E 67th St to Albany St due to accident.,6979, S Alameda St,R,Los Angeles,Los Angeles,CA,90001-2204,US,US/Pacific,KCQT,20/11/2021 14:52,62,62,70,29.83,3,VAR,3,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-796591,2,07/08/2021 13:19,07/08/2021 15:45,34.028999,-118.396395,34.035748,-118.323624,4.193,Slow traffic on Santa Monica Fwy E - I-10 E from National Blvd (I-10) to Arlington Ave (I-10) due to accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,07/08/2021 12:51,72,72,66,29.76,10,SW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-798721,2,08/09/2021 17:44,08/09/2021 20:34,33.991005,-118.368918,33.998036,-118.369526,0.487,Slow traffic from Slauson Ave (S la Cienega Blvd) to Stocker St (S la Cienega Blvd) due to accident.,,S La Cienega Blvd,R,Los Angeles,Los Angeles,CA,90056,US,US/Pacific,KLAX,08/09/2021 17:53,69,69,78,29.67,8,W,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-798802,2,30/12/2021 09:07,30/12/2021 11:14,34.020506,-118.194168,34.019366,-118.179638,0.836,Accident on Calzona St/Indiana St/Exit 132A (I-5) from Olympic Blvd/Exit 127 (I-5) to Santa Ana Fwy S - I-5 S.,,I-5 S,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,30/12/2021 09:07,52,52,89,29.67,8,E,12,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-799788,2,10/08/2021 16:15,10/08/2021 17:26,34.014402,-118.159116,34.010755,-118.158971,0.252,Stationary traffic from CA-72/Whittier Blvd (S Atlantic Blvd) to Telegraph Rd (S Atlantic Blvd) due to accident.,1262, S Atlantic Blvd,L,Los Angeles,Los Angeles,CA,90022-5012,US,US/Pacific,KCQT,10/08/2021 15:52,81,81,49,29.67,7,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-799997,2,11/12/2021 10:02,11/12/2021 19:57,34.076404,-118.231173,34.031479,-118.274594,3.977,Slow traffic on Arroyo Seco Pkwy - CA-110 S - I-110 S - Pasadena Fwy S - Harbor Fwy S from I-5 (Los Angeles) (West) (CA-110) to I-110/I-10/Santa Monica Fwy (CA-110) due to accident.,,Arroyo Seco Pkwy,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,11/12/2021 09:52,60,60,30,30.02,10,N,5,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-800284,2,30/11/2021 09:44,30/11/2021 11:02,34.028102,-118.211455,34.03617,-118.219857,0.736,Incident on I-5 NB near US-101 Drive with caution.,,I-5 N,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,30/11/2021 09:52,59,59,72,29.87,6,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-800364,2,17/09/2021 12:06,17/09/2021 13:24,34.107287,-118.186504,34.108013,-118.185693,0.068,Incident on CA-110 NB near AVENUE 60 Drive with caution.,,Arroyo Seco Pkwy,R,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,17/09/2021 11:52,72,72,57,29.81,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-801035,2,26/07/2021 12:30,26/07/2021 14:01,34.031425,-118.412933,34.032138,-118.427432,0.832,Slow traffic on I-10 W - Santa Monica Fwy W from exit [4] to exit [3B] due to accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,26/07/2021 12:51,68,68,78,29.77,10,WSW,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-801888,2,03/04/2021 06:36,03/04/2021 18:50,34.022625,-118.15662,34.020273,-118.156692,0.163,Slow traffic on CA-72 from Hubbard St to Amalia Ave due to accident.,699, S Atlantic Blvd,R,Los Angeles,Los Angeles,CA,90022-3211,US,US/Pacific,KCQT,03/04/2021 06:52,56,56,87,29.9,4,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-804689,2,28/12/2021 12:02,28/12/2021 14:08,34.042949,-118.272635,34.046996,-118.267955,0.387,Accident on I-110/I-10/Santa Monica Fwy (CA-110) from Olympic Blvd/9th St (CA-110) to CA-110 N - Harbor Fwy N.,,CA-110 N,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,28/12/2021 11:52,54,54,55,29.62,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-804914,2,13/10/2021 15:03,13/10/2021 17:09,34.025508,-118.172189,34.05761,-118.165146,2.254,Slow traffic on Long Beach Fwy N - I-710 N from Whittier Blvd/Olympic Blvd (I-710) to Ramona Blvd (I-710) due to accident.,,I-710 N,R,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,13/10/2021 14:52,72,72,20,29.7,10,WSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-804985,2,23/07/2021 15:59,23/07/2021 16:46,34.042961,-118.457899,34.047138,-118.446142,0.732,Stationary traffic on CA-2 from S Bundy Dr (Santa Monica Blvd/CA-2) to I-405/San Diego Fwy (Santa Monica Blvd/CA-2) due to accident.,11789, Santa Monica Blvd,R,Los Angeles,Los Angeles,CA,90025-2843,US,US/Pacific,KSMO,23/07/2021 15:51,73,73,68,29.83,10,SW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-805038,2,07/10/2021 14:46,07/10/2021 17:13,34.034938,-118.173564,34.033225,-118.172461,0.134,Stationary traffic from CA-60 E to I-710 S due to accident.,,S Eastern Ave,R,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,07/10/2021 14:52,69,69,70,29.8,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-805102,2,21/12/2021 15:25,21/12/2021 17:32,34.029496,-118.222621,34.028456,-118.229801,0.417,Accident on Soto St (CA-60) from I-10 (CA-60) to Pomona Fwy W - CA-60 W.,,CA-60 W,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,21/12/2021 15:52,63,63,50,29.87,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-805271,2,26/10/2021 11:31,26/10/2021 13:41,33.945512,-118.228371,33.947111,-118.228718,0.112,Stationary traffic from E 103rd St (Alameda St) to CA-42/Firestone Blvd (Alameda St) due to accident.,10046, S Alameda St,L,Los Angeles,Los Angeles,CA,90002,US,US/Pacific,KHHR,26/10/2021 11:53,67,67,51,30.04,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-807420,2,21/12/2021 13:08,21/12/2021 14:44,34.070156,-118.262775,34.062948,-118.249195,0.923,Incident on US-101 SB near N VERMONT AVE Drive with caution.,,Hollywood Fwy S,R,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,21/12/2021 12:52,66,66,24,29.87,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-807918,2,08/12/2021 07:40,08/12/2021 08:13,33.928996,-118.239181,33.925973,-118.239147,0.209,Stationary traffic from E 108th St/Santa Ana Blvd N (Wilmington Ave) to El Segundo Blvd (S Wilmington Ave) due to accident.,11611, Wilmington Ave,R,Los Angeles,Los Angeles,CA,90059-2540,US,US/Pacific,KHHR,08/12/2021 07:53,55,55,83,29.99,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-808243,2,28/11/2021 15:10,28/11/2021 16:27,34.059813,-118.18604,34.058475,-118.188578,0.172,Incident on FOWLER ST near MEDFORD ST Drive with caution.,3698, Fowler St,L,Los Angeles,Los Angeles,CA,90063-2516,US,US/Pacific,KCQT,28/11/2021 14:52,73,73,25,29.89,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-808700,2,25/09/2021 10:12,25/09/2021 18:14,33.978323,-118.127443,33.942373,-118.097522,3.018,Slow traffic on Santa Ana Fwy S - I-5 S from Garfield Ave/Bandini Blvd (I-5) to I-605 (I-5) due to accident.,,I-5 S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,25/09/2021 09:52,71,71,68,29.8,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-808956,2,03/12/2021 16:05,03/12/2021 18:25,33.987433,-118.358319,33.988509,-118.359154,0.088,Slow traffic at Ladera Park Ave due to accident.,5831, S La Brea Ave,R,Los Angeles,Los Angeles,CA,90056-1806,US,US/Pacific,KLAX,03/12/2021 15:53,58,58,75,29.92,10,W,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-809042,2,19/08/2021 15:44,19/08/2021 20:24,34.054515,-118.203011,34.05519,-118.211842,0.508,Stationary traffic from exit [19C] to I-10 W due to accident.,,N Soto St,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,19/08/2021 15:52,78,,50,29.66,10,,,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-809455,2,31/10/2021 13:56,31/10/2021 14:58,33.960007,-118.286764,33.96002,-118.282705,0.233,Slow traffic from S Hoover St (Manchester Ave) to I-110/Harbor Fwy (Manchester Ave) due to accident.,770, W Manchester Ave,L,Los Angeles,Los Angeles,CA,90044-5759,US,US/Pacific,KHHR,31/10/2021 13:53,65,65,68,29.92,10,VAR,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-810440,2,08/11/2021 07:14,08/11/2021 07:36,34.013913,-118.28124,33.967874,-118.280998,3.181,Slow traffic on I-110 S - Harbor Fwy S from 37th St (I-110) to 76th St (I-110) due to accident.,,W 39th St,R,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,08/11/2021 07:27,58,58,78,29.86,3,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
